2049,sum_top_down,sum_bottom_up,count_top_down,count_bottom_up,diff,_count,over_median,winner
same work,0.512347881238,0.487652118762,0.5,0.5,0.02,2,False,top_down
scale of,0.46238325433,0.53761674567,0.5,0.5,-0.08,2,False,bottom_up
scissors are,0.491035931288,0.508964068712,0.5,0.5,-0.02,1,False,bottom_up
"seat, up",0.506651801373,0.493348198627,0.5,0.5,0.01,4,True,top_down
see a,0.490092568805,0.509907431195,0.5,0.5,-0.02,8,True,bottom_up
see any,0.493009730059,0.506990269941,0.5,0.5,-0.01,20,True,bottom_up
see footprints,0.490433140907,0.509566859093,0.5,0.5,-0.02,2,False,bottom_up
sexes of,0.457616847209,0.542383152791,0.5,0.5,-0.08,2,False,bottom_up
shadows are,0.508377987582,0.491622012418,0.5,0.5,0.02,2,False,top_down
shape of,0.508455625437,0.491544374563,0.5,0.5,0.02,1,False,top_down
should a,0.500794066063,0.499205933937,0.5,0.5,0.0,38,True,top_down
should all,0.490730950871,0.509269049129,0.5,0.5,-0.02,1,False,bottom_up
should anything,0.51536913683,0.48463086317,0.5,0.5,0.03,2,False,top_down
should cars,0.486199643551,0.513800356449,0.5,0.5,-0.03,10,True,bottom_up
should dominos,0.503018108652,0.496981891348,0.5,0.5,0.01,1,False,top_down
should drivers,0.495634500923,0.504365499077,0.5,0.5,-0.01,3,True,bottom_up
should gloves,0.496756791471,0.503243208529,0.5,0.5,-0.01,1,False,bottom_up
should have,0.508594800217,0.491405199783,0.5,0.5,0.02,2,False,top_down
should he,0.503859748246,0.496140251754,0.5,0.5,0.01,19,True,top_down
should helmets,0.500394011032,0.499605988968,0.5,0.5,0.0,2,False,top_down
should i,0.486285200132,0.513714799868,0.5,0.5,-0.03,6,True,bottom_up
should luggage,0.511567218883,0.488432781117,0.5,0.5,0.02,2,False,top_down
should one,0.489467132082,0.510532867918,0.5,0.5,-0.02,5,True,bottom_up
should pedestrians,0.466622194692,0.533377805308,0.5,0.5,-0.07,1,False,bottom_up
should people,0.504221020476,0.495778979524,0.5,0.5,0.01,6,True,top_down
should perishable,0.484182220816,0.515817779184,0.5,0.5,-0.03,2,False,bottom_up
should she,0.504191593121,0.495808406879,0.5,0.5,0.01,15,True,top_down
should somebody,0.485459491293,0.514540508707,0.5,0.5,-0.03,2,False,bottom_up
should someone,0.494236579248,0.505763420752,0.5,0.5,-0.01,12,True,bottom_up
should that,0.491364274471,0.508635725529,0.5,0.5,-0.02,3,True,bottom_up
should the,0.502528190651,0.497471809349,0.5,0.5,0.01,133,True,top_down
should there,0.498855651014,0.501144348986,0.5,0.5,-0.0,11,True,bottom_up
should these,0.507234493668,0.492765506332,0.5,0.5,0.01,8,True,top_down
should they,0.494062856282,0.505937143718,0.5,0.5,-0.01,11,True,bottom_up
should this,0.503431604875,0.496568395125,0.5,0.5,0.01,105,True,top_down
should traffic,0.491688898009,0.508311101991,0.5,0.5,-0.02,2,False,bottom_up
should vehicles,0.487760097919,0.512239902081,0.5,0.5,-0.02,2,False,bottom_up
should we,0.498096667924,0.501903332076,0.5,0.5,-0.0,9,True,bottom_up
should you,0.498896661815,0.501103338185,0.5,0.5,-0.0,55,True,bottom_up
shouldn't he,0.505404434575,0.494595565425,0.5,0.5,0.01,2,False,top_down
shouldn't the,0.511248384146,0.488751615854,0.5,0.5,0.02,13,True,top_down
shouldn't there,0.514032884554,0.485967115446,0.5,0.5,0.03,2,False,top_down
shouldn't these,0.498634625887,0.501365374113,0.5,0.5,-0.0,2,False,bottom_up
shouldn't this,0.515561129692,0.484438870308,0.5,0.5,0.03,6,True,top_down
sideburns that,0.493041749503,0.506958250497,0.5,0.5,-0.01,1,False,bottom_up
since these,0.494177625862,0.505822374138,0.5,0.5,-0.01,1,False,bottom_up
six elephants,0.49121214322,0.50878785678,0.5,0.5,-0.02,2,False,bottom_up
skateboards have,0.46190087015,0.53809912985,0.5,0.5,-0.08,2,False,bottom_up
small or,0.475383564523,0.524616435477,0.5,0.5,-0.05,2,False,bottom_up
small room,0.467658916301,0.532341083699,0.5,0.5,-0.06,2,False,bottom_up
someone added,0.443697719311,0.556302280689,0.5,0.5,-0.11,2,False,bottom_up
something new,0.531012319229,0.468987680771,0.5,0.5,0.06,2,False,top_down
something round,0.531392482016,0.468607517984,0.5,0.5,0.06,2,False,top_down
something you,0.464606931848,0.535393068152,0.5,0.5,-0.07,2,False,bottom_up
speaker standing,0.476936341428,0.523063658572,0.5,0.5,-0.05,2,False,bottom_up
spell the,0.489331786706,0.510668213294,0.5,0.5,-0.02,10,True,bottom_up
spot the,0.502001982161,0.497998017839,0.5,0.5,0.0,2,False,top_down
stainless steel,0.485330467491,0.514669532509,0.5,0.5,-0.03,2,False,bottom_up
standing on,0.477141537751,0.522858462249,0.5,0.5,-0.05,1,False,bottom_up
stop or,0.503190049623,0.496809950377,0.5,0.5,0.01,2,False,top_down
subtract 8,0.459650039175,0.540349960825,0.5,0.5,-0.08,1,False,bottom_up
sun coming,0.496295366068,0.503704633932,0.5,0.5,-0.01,1,False,bottom_up
sunny or,0.488525090336,0.511474909664,0.5,0.5,-0.02,115,True,bottom_up
take whom,0.535530343958,0.464469656042,0.5,0.5,0.07,2,False,top_down
taking this,0.488744959837,0.511255040163,0.5,0.5,-0.02,2,False,bottom_up
tell me,0.476499737218,0.523500262782,0.5,0.5,-0.05,2,False,bottom_up
tennis player,0.502833753149,0.497166246851,0.5,0.5,0.01,2,False,top_down
that brand,0.51662022293,0.48337977707,0.5,0.5,0.03,2,False,top_down
that color,0.497733096787,0.502266903213,0.5,0.5,-0.0,2,False,bottom_up
that is,0.491699163558,0.508300836442,0.5,0.5,-0.02,11,True,bottom_up
that letter,0.49515379686,0.50484620314,0.5,0.5,-0.01,2,False,bottom_up
that little,0.460359188643,0.539640811357,0.5,0.5,-0.08,2,False,bottom_up
that sign,0.477275364561,0.522724635439,0.5,0.5,-0.05,2,False,bottom_up
the 3,0.484007082847,0.515992917153,0.5,0.5,-0.03,2,False,bottom_up
the action,0.556958055664,0.443041944336,0.5,0.5,0.11,2,False,top_down
the activity,0.50406307272,0.49593692728,0.5,0.5,0.01,2,False,top_down
the advertisement,0.486472909939,0.513527090061,0.5,0.5,-0.03,1,False,bottom_up
the airplane,0.53405073739,0.46594926261,0.5,0.5,0.07,4,True,top_down
the animal,0.472738419907,0.527261580093,0.5,0.5,-0.05,7,True,bottom_up
the animals,0.509078846288,0.490921153712,0.5,0.5,0.02,4,True,top_down
the are,0.480847034518,0.519152965482,0.5,0.5,-0.04,2,False,bottom_up
the area,0.478213778008,0.521786221992,0.5,0.5,-0.04,3,True,bottom_up
the artwork,0.516548886305,0.483451113695,0.5,0.5,0.03,1,False,top_down
the bag,0.479734856048,0.520265143952,0.5,0.5,-0.04,2,False,bottom_up
the ball,0.462394067797,0.537605932203,0.5,0.5,-0.08,1,False,bottom_up
the basket,0.470052191202,0.529947808798,0.5,0.5,-0.06,1,False,bottom_up
the bat,0.45178435839,0.54821564161,0.5,0.5,-0.1,2,False,bottom_up
the bathroom,0.501081003171,0.498918996829,0.5,0.5,0.0,4,True,top_down
the batter,0.481728729877,0.518271270123,0.5,0.5,-0.04,2,False,bottom_up
the beads,0.520439028606,0.479560971394,0.5,0.5,0.04,2,False,top_down
the bear,0.487504125996,0.512495874004,0.5,0.5,-0.02,4,True,bottom_up
the bed,0.471633121707,0.528366878293,0.5,0.5,-0.06,2,False,bottom_up
the bench,0.479285251099,0.520714748901,0.5,0.5,-0.04,2,False,bottom_up
the best,0.467321634969,0.532678365031,0.5,0.5,-0.07,2,False,bottom_up
the big,0.476497048074,0.523502951926,0.5,0.5,-0.05,3,True,bottom_up
the bike,0.470848475273,0.529151524727,0.5,0.5,-0.06,1,False,bottom_up
the bird,0.491140927782,0.508859072218,0.5,0.5,-0.02,5,True,bottom_up
the birds,0.494724501758,0.505275498242,0.5,0.5,-0.01,1,False,bottom_up
the black,0.493755964554,0.506244035446,0.5,0.5,-0.01,6,True,bottom_up
the blue,0.502638048276,0.497361951724,0.5,0.5,0.01,5,True,top_down
the boat,0.467198260239,0.532801739761,0.5,0.5,-0.07,2,False,bottom_up
the bowl,0.495921166619,0.504078833381,0.5,0.5,-0.01,2,False,bottom_up
the boy,0.502512665887,0.497487334113,0.5,0.5,0.01,3,True,top_down
the bread,0.49638996703,0.50361003297,0.5,0.5,-0.01,2,False,bottom_up
the broccoli,0.478182925179,0.521817074821,0.5,0.5,-0.04,2,False,bottom_up
the brunette,0.504937525191,0.495062474809,0.5,0.5,0.01,1,False,top_down
the building,0.53526139387,0.46473860613,0.5,0.5,0.07,2,False,top_down
the buildings,0.497462639555,0.502537360445,0.5,0.5,-0.01,2,False,bottom_up
the bus,0.472041126971,0.527958873029,0.5,0.5,-0.06,9,True,bottom_up
the cable,0.469995662023,0.530004337977,0.5,0.5,-0.06,2,False,bottom_up
the cake,0.48341920493,0.51658079507,0.5,0.5,-0.03,6,True,bottom_up
the call,0.490426259403,0.509573740597,0.5,0.5,-0.02,1,False,bottom_up
the canopy,0.477303117742,0.522696882258,0.5,0.5,-0.05,1,False,bottom_up
the car,0.482704091718,0.517295908282,0.5,0.5,-0.03,2,False,bottom_up
the cat,0.511548338794,0.488451661206,0.5,0.5,0.02,10,True,top_down
the catcher,0.489485134155,0.510514865845,0.5,0.5,-0.02,1,False,bottom_up
the center,0.461495031617,0.538504968383,0.5,0.5,-0.08,1,False,bottom_up
the chairs,0.494299156529,0.505700843471,0.5,0.5,-0.01,2,False,bottom_up
the child,0.496316411456,0.503683588544,0.5,0.5,-0.01,2,False,bottom_up
the clock,0.501808194664,0.498191805336,0.5,0.5,0.0,6,True,top_down
the cloud,0.495731438643,0.504268561357,0.5,0.5,-0.01,2,False,bottom_up
the color,0.471987990564,0.528012009436,0.5,0.5,-0.06,9,True,bottom_up
the colors,0.464187427578,0.535812572422,0.5,0.5,-0.07,2,False,bottom_up
the computer,0.51592159167,0.48407840833,0.5,0.5,0.03,4,True,top_down
the couch,0.445153161666,0.554846838334,0.5,0.5,-0.11,2,False,bottom_up
the critter,0.454256548536,0.545743451464,0.5,0.5,-0.09,1,False,bottom_up
the crossing,0.475514201763,0.524485798237,0.5,0.5,-0.05,1,False,bottom_up
the crosswalk,0.469361473797,0.530638526203,0.5,0.5,-0.06,2,False,bottom_up
the dark,0.524173439979,0.475826560021,0.5,0.5,0.05,2,False,top_down
the designs,0.453001691094,0.546998308906,0.5,0.5,-0.09,2,False,bottom_up
the dog,0.497546039894,0.502453960106,0.5,0.5,-0.0,2,False,bottom_up
the driver,0.49156336802,0.50843663198,0.5,0.5,-0.02,2,False,bottom_up
the ethnicity,0.471273063506,0.528726936494,0.5,0.5,-0.06,2,False,bottom_up
the eyes,0.48783859518,0.51216140482,0.5,0.5,-0.02,2,False,bottom_up
the fact,0.516766467066,0.483233532934,0.5,0.5,0.03,1,False,top_down
the fan,0.489099602885,0.510900397115,0.5,0.5,-0.02,2,False,bottom_up
the fellow,0.558367818304,0.441632181696,0.5,0.5,0.12,1,False,top_down
the fence,0.459248217235,0.540751782765,0.5,0.5,-0.08,2,False,bottom_up
the fencing,0.4904822092,0.5095177908,0.5,0.5,-0.02,2,False,bottom_up
the first,0.485254691689,0.514745308311,0.5,0.5,-0.03,3,True,bottom_up
the flag,0.479390392901,0.520609607099,0.5,0.5,-0.04,1,False,bottom_up
the floor,0.496276288876,0.503723711124,0.5,0.5,-0.01,2,False,bottom_up
the flowers,0.456633890383,0.543366109617,0.5,0.5,-0.09,2,False,bottom_up
the font,0.507705154483,0.492294845517,0.5,0.5,0.02,1,False,top_down
the food,0.494938477376,0.505061522624,0.5,0.5,-0.01,6,True,bottom_up
the fork,0.50113105976,0.49886894024,0.5,0.5,0.0,2,False,top_down
the fridge,0.517091361094,0.482908638906,0.5,0.5,0.03,2,False,top_down
the front,0.476064997804,0.523935002196,0.5,0.5,-0.05,2,False,bottom_up
the fruit,0.498866593905,0.501133406095,0.5,0.5,-0.0,4,True,bottom_up
the generic,0.493966791571,0.506033208429,0.5,0.5,-0.01,2,False,bottom_up
the girl,0.505011555466,0.494988444534,0.5,0.5,0.01,6,True,top_down
the girls,0.488833971249,0.511166028751,0.5,0.5,-0.02,2,False,bottom_up
the glasses,0.525515743757,0.474484256243,0.5,0.5,0.05,1,False,top_down
the grass,0.454276293655,0.545723706345,0.5,0.5,-0.09,1,False,bottom_up
the green,0.474179195038,0.525820804962,0.5,0.5,-0.05,2,False,bottom_up
the green-shirted,0.511880093936,0.488119906064,0.5,0.5,0.02,1,False,top_down
the ground,0.462249585054,0.537750414946,0.5,0.5,-0.08,3,True,bottom_up
the group,0.48599448117,0.51400551883,0.5,0.5,-0.03,4,True,bottom_up
the guy,0.544263565891,0.455736434109,0.5,0.5,0.09,2,False,top_down
the head,0.443699106791,0.556300893209,0.5,0.5,-0.11,2,False,bottom_up
the headlights,0.494180499905,0.505819500095,0.5,0.5,-0.01,2,False,bottom_up
the horse,0.448647626253,0.551352373747,0.5,0.5,-0.1,2,False,bottom_up
the hot,0.496925227114,0.503074772886,0.5,0.5,-0.01,1,False,bottom_up
the ice,0.472324221406,0.527675778594,0.5,0.5,-0.06,2,False,bottom_up
the image,0.472722179424,0.527277820576,0.5,0.5,-0.05,1,False,bottom_up
the is,0.496531625826,0.503468374174,0.5,0.5,-0.01,7,True,bottom_up
the item,0.493575650984,0.506424349016,0.5,0.5,-0.01,2,False,bottom_up
the items,0.474548662956,0.525451337044,0.5,0.5,-0.05,1,False,bottom_up
the jet,0.519952820916,0.480047179084,0.5,0.5,0.04,3,True,top_down
the kid,0.486018733746,0.513981266254,0.5,0.5,-0.03,3,True,bottom_up
the kite,0.470204081633,0.529795918367,0.5,0.5,-0.06,4,True,bottom_up
the knife,0.52729407161,0.47270592839,0.5,0.5,0.05,2,False,top_down
the ladies,0.475464781356,0.524535218644,0.5,0.5,-0.05,2,False,bottom_up
the lady,0.507190037154,0.492809962846,0.5,0.5,0.01,8,True,top_down
the lamp,0.503120582049,0.496879417951,0.5,0.5,0.01,2,False,top_down
the land,0.464901219,0.535098781,0.5,0.5,-0.07,1,False,bottom_up
the laptop,0.527585840332,0.472414159668,0.5,0.5,0.06,3,True,top_down
the layer,0.47192224622,0.52807775378,0.5,0.5,-0.06,1,False,bottom_up
the leaves,0.51083141287,0.48916858713,0.5,0.5,0.02,2,False,top_down
the lightning,0.504413439636,0.495586560364,0.5,0.5,0.01,1,False,top_down
the lights,0.500075750689,0.499924249311,0.5,0.5,0.0,2,False,top_down
the little,0.535872496148,0.464127503852,0.5,0.5,0.07,3,True,top_down
the logo,0.546632033416,0.453367966584,0.5,0.5,0.09,2,False,top_down
the main,0.459235412475,0.540764587525,0.5,0.5,-0.08,3,True,bottom_up
the majority,0.464816262705,0.535183737295,0.5,0.5,-0.07,2,False,bottom_up
the man,0.490772461045,0.509227538955,0.5,0.5,-0.02,41,True,bottom_up
the man's,0.525121217188,0.474878782812,0.5,0.5,0.05,4,True,top_down
the manufacturer,0.478730261038,0.521269738962,0.5,0.5,-0.04,1,False,bottom_up
the map,0.474798050604,0.525201949396,0.5,0.5,-0.05,1,False,bottom_up
the marker,0.505107653623,0.494892346377,0.5,0.5,0.01,2,False,top_down
the meal,0.493619022031,0.506380977969,0.5,0.5,-0.01,1,False,bottom_up
the mechanics,0.473788302305,0.526211697695,0.5,0.5,-0.05,2,False,bottom_up
the monkey,0.499624781122,0.500375218878,0.5,0.5,-0.0,1,False,bottom_up
the motorcycle,0.467859534261,0.532140465739,0.5,0.5,-0.06,2,False,bottom_up
the mouse,0.512908509477,0.487091490523,0.5,0.5,0.03,2,False,top_down
the name,0.504244782455,0.495755217545,0.5,0.5,0.01,11,True,top_down
the number,0.496097500441,0.503902499559,0.5,0.5,-0.01,23,True,bottom_up
the one,0.500107820587,0.499892179413,0.5,0.5,0.0,2,False,top_down
the only,0.532075967093,0.467924032907,0.5,0.5,0.06,2,False,top_down
the orange,0.468174383045,0.531825616955,0.5,0.5,-0.06,1,False,bottom_up
the other,0.490777738708,0.509222261292,0.5,0.5,-0.02,2,False,bottom_up
the overhang,0.479827567149,0.520172432851,0.5,0.5,-0.04,1,False,bottom_up
the pacific,0.470244734597,0.529755265403,0.5,0.5,-0.06,1,False,bottom_up
the painting,0.478370474942,0.521629525058,0.5,0.5,-0.04,2,False,bottom_up
the peel,0.506762092794,0.493237907206,0.5,0.5,0.01,1,False,top_down
the people,0.470318873297,0.529681126703,0.5,0.5,-0.06,6,True,bottom_up
the pepper,0.518378244133,0.481621755867,0.5,0.5,0.04,1,False,top_down
the person,0.509974719291,0.490025280709,0.5,0.5,0.02,13,True,top_down
the picture,0.511089829535,0.488910170465,0.5,0.5,0.02,2,False,top_down
the pink,0.455661711448,0.544338288552,0.5,0.5,-0.09,2,False,bottom_up
the pitcher,0.499775993383,0.500224006617,0.5,0.5,-0.0,2,False,bottom_up
the pizza,0.46875,0.53125,0.5,0.5,-0.06,5,True,bottom_up
the plaid,0.468178740691,0.531821259309,0.5,0.5,-0.06,2,False,bottom_up
the plane,0.510039360855,0.489960639145,0.5,0.5,0.02,6,True,top_down
the plane's,0.48985164656,0.51014835344,0.5,0.5,-0.02,2,False,bottom_up
the plate,0.470240857131,0.529759142869,0.5,0.5,-0.06,2,False,bottom_up
the player,0.51498377553,0.48501622447,0.5,0.5,0.03,2,False,top_down
the plunger,0.502197864931,0.497802135069,0.5,0.5,0.0,1,False,top_down
the pot,0.491639777061,0.508360222939,0.5,0.5,-0.02,1,False,bottom_up
the purple,0.537317053449,0.462682946551,0.5,0.5,0.07,1,False,top_down
the real,0.495584702292,0.504415297708,0.5,0.5,-0.01,2,False,bottom_up
the red,0.484777823074,0.515222176926,0.5,0.5,-0.03,4,True,bottom_up
the reflection,0.488917166078,0.511082833922,0.5,0.5,-0.02,2,False,bottom_up
the refrigerator,0.457248273199,0.542751726801,0.5,0.5,-0.09,2,False,bottom_up
the remote,0.496761156018,0.503238843982,0.5,0.5,-0.01,2,False,bottom_up
the right,0.463745146208,0.536254853792,0.5,0.5,-0.07,2,False,bottom_up
the sandwich,0.453340937173,0.546659062827,0.5,0.5,-0.09,4,True,bottom_up
the scissors,0.511614650135,0.488385349865,0.5,0.5,0.02,3,True,top_down
the serrated,0.513401898106,0.486598101894,0.5,0.5,0.03,2,False,top_down
the shadow,0.495472644957,0.504527355043,0.5,0.5,-0.01,2,False,bottom_up
the sheep,0.493176125811,0.506823874189,0.5,0.5,-0.01,4,True,bottom_up
the sign,0.492524232704,0.507475767296,0.5,0.5,-0.01,12,True,bottom_up
the sign's,0.497010801306,0.502989198694,0.5,0.5,-0.01,1,False,bottom_up
the signs,0.502652519894,0.497347480106,0.5,0.5,0.01,1,False,top_down
the silhouettes,0.45597472989,0.54402527011,0.5,0.5,-0.09,2,False,bottom_up
the sink,0.501892087738,0.498107912262,0.5,0.5,0.0,6,True,top_down
the skateboard,0.465081476555,0.534918523445,0.5,0.5,-0.07,1,False,bottom_up
the small,0.51717504809,0.48282495191,0.5,0.5,0.03,1,False,top_down
the snowboards,0.491022147698,0.508977852302,0.5,0.5,-0.02,1,False,bottom_up
the socks,0.500729983095,0.499270016905,0.5,0.5,0.0,2,False,top_down
the sofa,0.431503353747,0.568496646253,0.5,0.5,-0.14,2,False,bottom_up
the spray,0.497018560511,0.502981439489,0.5,0.5,-0.01,2,False,bottom_up
the stoplight,0.495976116303,0.504023883697,0.5,0.5,-0.01,1,False,bottom_up
the store,0.483774788518,0.516225211482,0.5,0.5,-0.03,1,False,bottom_up
the striped,0.457066252734,0.542933747266,0.5,0.5,-0.09,1,False,bottom_up
the suitcase,0.4625769446,0.5374230554,0.5,0.5,-0.07,2,False,bottom_up
the sunlight,0.475421600287,0.524578399713,0.5,0.5,-0.05,2,False,bottom_up
the surfer,0.498811309023,0.501188690977,0.5,0.5,-0.0,2,False,bottom_up
the symbol,0.524057635405,0.475942364595,0.5,0.5,0.05,2,False,top_down
the table,0.492756594233,0.507243405767,0.5,0.5,-0.01,1,False,bottom_up
the tablecloths,0.496526471547,0.503473528453,0.5,0.5,-0.01,2,False,bottom_up
the team,0.473804584863,0.526195415137,0.5,0.5,-0.05,2,False,bottom_up
the teddy,0.493318485523,0.506681514477,0.5,0.5,-0.01,5,True,bottom_up
the three,0.513132276394,0.486867723606,0.5,0.5,0.03,2,False,top_down
the tiles,0.525039497373,0.474960502627,0.5,0.5,0.05,2,False,top_down
the time,0.524330597695,0.475669402305,0.5,0.5,0.05,1,False,top_down
the toilet,0.521610322425,0.478389677575,0.5,0.5,0.04,5,True,top_down
the tomato,0.475563836808,0.524436163192,0.5,0.5,-0.05,2,False,bottom_up
the toothbrushes,0.557983038348,0.442016961652,0.5,0.5,0.12,1,False,top_down
the towel,0.478955780501,0.521044219499,0.5,0.5,-0.04,1,False,bottom_up
the tower,0.483102302669,0.516897697331,0.5,0.5,-0.03,2,False,bottom_up
the train,0.495183494704,0.504816505296,0.5,0.5,-0.01,6,True,bottom_up
the trash,0.498066372875,0.501933627125,0.5,0.5,-0.0,2,False,bottom_up
the tray,0.502028072797,0.497971927203,0.5,0.5,0.0,2,False,top_down
the tree,0.470325024223,0.529674975777,0.5,0.5,-0.06,4,True,bottom_up
the trees,0.469507660271,0.530492339729,0.5,0.5,-0.06,1,False,bottom_up
the truck,0.48264604811,0.51735395189,0.5,0.5,-0.03,1,False,bottom_up
the umbrella,0.48566288403,0.51433711597,0.5,0.5,-0.03,2,False,bottom_up
the umpire,0.516680395387,0.483319604613,0.5,0.5,0.03,1,False,top_down
the upright,0.52503451784,0.47496548216,0.5,0.5,0.05,1,False,top_down
the utensils,0.521677551342,0.478322448658,0.5,0.5,0.04,2,False,top_down
the vase,0.487565375173,0.512434624827,0.5,0.5,-0.02,1,False,bottom_up
the video,0.586280949975,0.413719050025,0.5,0.5,0.17,1,False,top_down
the wall,0.49622964555,0.50377035445,0.5,0.5,-0.01,6,True,bottom_up
the walls,0.477672367947,0.522327632053,0.5,0.5,-0.04,4,True,bottom_up
the waste,0.507117231802,0.492882768198,0.5,0.5,0.01,1,False,top_down
the weather,0.484952083068,0.515047916932,0.5,0.5,-0.03,4,True,bottom_up
the wheels,0.508755784602,0.491244215398,0.5,0.5,0.02,2,False,top_down
the white,0.514687991695,0.485312008305,0.5,0.5,0.03,4,True,top_down
the window,0.48748501199,0.51251498801,0.5,0.5,-0.03,1,False,bottom_up
the woman,0.492748387787,0.507251612213,0.5,0.5,-0.01,5,True,bottom_up
the woman's,0.512196807408,0.487803192592,0.5,0.5,0.02,2,False,top_down
the women,0.524485644997,0.475514355003,0.5,0.5,0.05,2,False,top_down
the wooden,0.514962874072,0.485037125928,0.5,0.5,0.03,1,False,top_down
the word,0.537215820617,0.462784179383,0.5,0.5,0.07,1,False,top_down
the words,0.543916038045,0.456083961955,0.5,0.5,0.09,1,False,top_down
the yellow,0.496773166638,0.503226833362,0.5,0.5,-0.01,4,True,bottom_up
the young,0.497572195247,0.502427804753,0.5,0.5,-0.0,2,False,bottom_up
the zebras,0.458656705592,0.541343294408,0.5,0.5,-0.08,2,False,bottom_up
their arms,0.468729588504,0.531270411496,0.5,0.5,-0.06,1,False,bottom_up
"theoretically, could",0.49523471069,0.50476528931,0.5,0.5,-0.01,2,False,bottom_up
there a,0.499688914634,0.500311085366,0.5,0.5,-0.0,4,True,bottom_up
there are,0.491221813412,0.508778186588,0.5,0.5,-0.02,37,True,bottom_up
there is,0.501345165052,0.498654834948,0.5,0.5,0.0,32,True,top_down
there these,0.498723143451,0.501276856549,0.5,0.5,-0.0,2,False,bottom_up
there's a,0.512657731797,0.487342268203,0.5,0.5,0.03,2,False,top_down
these are,0.495664310744,0.504335689256,0.5,0.5,-0.01,2,False,bottom_up
these boys,0.473013350286,0.526986649714,0.5,0.5,-0.05,2,False,bottom_up
these buses,0.501518239674,0.498481760326,0.5,0.5,0.0,2,False,top_down
these decorations,0.407745531424,0.592254468576,0.5,0.5,-0.18,2,False,bottom_up
these giraffes,0.457360371432,0.542639628568,0.5,0.5,-0.09,2,False,bottom_up
these kids,0.458006621363,0.541993378637,0.5,0.5,-0.08,2,False,bottom_up
these kind,0.529150797305,0.470849202695,0.5,0.5,0.06,2,False,top_down
these men,0.443977591036,0.556022408964,0.5,0.5,-0.11,2,False,bottom_up
these pastries,0.528377417786,0.471622582214,0.5,0.5,0.06,2,False,top_down
these people,0.490852606144,0.509147393856,0.5,0.5,-0.02,2,False,bottom_up
these pizzas,0.486908948808,0.513091051192,0.5,0.5,-0.03,2,False,bottom_up
these sandwiches,0.486311415302,0.513688584698,0.5,0.5,-0.03,1,False,bottom_up
these three,0.510095093716,0.489904906284,0.5,0.5,0.02,2,False,top_down
these trucks,0.504203661507,0.495796338493,0.5,0.5,0.01,2,False,top_down
they appear,0.54876102478,0.45123897522,0.5,0.5,0.1,2,False,top_down
they are,0.486885711982,0.513114288018,0.5,0.5,-0.03,18,True,bottom_up
they drinking,0.514626218852,0.485373781148,0.5,0.5,0.03,2,False,top_down
they have,0.500426875016,0.499573124984,0.5,0.5,0.0,2,False,top_down
think he's,0.500051133458,0.499948866542,0.5,0.5,0.0,2,False,top_down
think the,0.479876715765,0.520123284235,0.5,0.5,-0.04,2,False,bottom_up
think this,0.521500428422,0.478499571578,0.5,0.5,0.04,2,False,top_down
this a,0.494940278699,0.505059721301,0.5,0.5,-0.01,2,False,bottom_up
this animal,0.502409291215,0.497590708785,0.5,0.5,0.0,2,False,top_down
this are,0.473087818697,0.526912181303,0.5,0.5,-0.05,1,False,bottom_up
this baseball,0.528029916709,0.471970083291,0.5,0.5,0.06,2,False,top_down
this beach,0.475292660964,0.524707339036,0.5,0.5,-0.05,2,False,bottom_up
this bike,0.480676792924,0.519323207076,0.5,0.5,-0.04,1,False,bottom_up
this bird,0.501492760113,0.498507239887,0.5,0.5,0.0,2,False,top_down
this bored,0.535435267857,0.464564732143,0.5,0.5,0.07,2,False,top_down
this boy,0.552080589939,0.447919410061,0.5,0.5,0.1,2,False,top_down
this boy's,0.553652392947,0.446347607053,0.5,0.5,0.11,1,False,top_down
this building,0.504810500108,0.495189499892,0.5,0.5,0.01,2,False,top_down
this bus,0.486475013906,0.513524986094,0.5,0.5,-0.03,4,True,bottom_up
this cake,0.462593175135,0.537406824865,0.5,0.5,-0.07,2,False,bottom_up
this cat,0.515350291751,0.484649708249,0.5,0.5,0.03,2,False,top_down
this chair,0.511732193138,0.488267806862,0.5,0.5,0.02,1,False,top_down
this chairlift,0.485520299293,0.514479700707,0.5,0.5,-0.03,2,False,bottom_up
this child,0.521856692204,0.478143307796,0.5,0.5,0.04,2,False,top_down
this contain,0.497159377416,0.502840622584,0.5,0.5,-0.01,2,False,bottom_up
this dish,0.499555397475,0.500444602525,0.5,0.5,-0.0,2,False,bottom_up
this flags,0.454277286136,0.545722713864,0.5,0.5,-0.09,1,False,bottom_up
this fox,0.453290367422,0.546709632578,0.5,0.5,-0.09,2,False,bottom_up
this giraffe,0.472657004831,0.527342995169,0.5,0.5,-0.05,1,False,bottom_up
this guy,0.509370494954,0.490629505046,0.5,0.5,0.02,1,False,top_down
this guy's,0.535183349851,0.464816650149,0.5,0.5,0.07,2,False,top_down
this guys,0.504006748208,0.495993251792,0.5,0.5,0.01,2,False,top_down
this house,0.46294881589,0.53705118411,0.5,0.5,-0.07,2,False,bottom_up
this image,0.489378655897,0.510621344103,0.5,0.5,-0.02,4,True,bottom_up
this is,0.484352144541,0.515647855459,0.5,0.5,-0.03,34,True,bottom_up
this keychain,0.557374176363,0.442625823637,0.5,0.5,0.11,2,False,top_down
this kitten,0.493281008443,0.506718991557,0.5,0.5,-0.01,2,False,bottom_up
